index,Total_assets,Total_liabilities,Equity,Liquid_assets,Deposits_and_short-term_funding,Long-term_funding,Net_income,Interbank_assets,Interbank_liabilities,Return_on_average_equity_(ROAE),Wholesale_funding,Growth_in_total_assets,Impaired_loans_/_Gross_customer_loans_&_advances,Loan_loss_reserves_/_Impaired_loans,Customer_loans_&_advances_/_Total_assets,Net_charge_offs_(NCOs)_/_Average_gross_customer_loans_&_advances,Unreserved_impaired_loans_/_Total_equity,Total_Common_Equity_/_Core_Tier_1,Total_Capital,Exchange_rate_from_original_currency,Gross_loans_&_advances_to_customers,Wholesale_funding_/_Total_funding_excluding_derivatives,Loans_&_advances_to_customers_/_Total_deposits_&_other_interest-bearing_liabilities,Financial_assets:_Available_for_sale_(AFS),Total_Earning_Assets,Unadjusted_leverage_ratio_(computed),Tier_1_Ratio,Interest_Expense,Tier_1_Capital,Long-term_borrowings_and_debt_securities_at_historical_cost_>_1_year,Impaired_/_Non-performing_loans_to_customers,Other_reserves,Interest_expense_on_customer_deposits,Interest_expense_/_average_interest_bearing_liabilities,Interest_expense_on_customer_deposits_/_Average_customer_deposits,Total_capital_adequacy_ratio,Interest_income_/_average_interest_earning_assets,Interest_income_on_bank_loans_(including_central_banks),Other_administrative_expenses,Interest_income_on_loans_/_Average_gross_customer_loans_&_advances,Other_interest_income,Effective_tax_rate,Total_net_trading_income_(losses)_and_fair_value_(FV)_gains_(losses),Savings_deposits,Total_equity_/_Risk-weighted_assets_(RWAs),Growth_in_net_customer_loans_&_advances,Net_loans_&_advances_to_customers,Net_gains_(losses)_on_other_securities_(including_FV_through_OCI),Customer_deposits_/_Total_funding_excluding_derivatives,Operating_revenue_after_impairments,Net_interest_income_(expenses)_/_Average_total_assets,Liquid_assets_(including_available_for_sale_&_held_to_maturity)_/_Total_assets,Impaired_loans_+_foreclosed_assets_/_gross_customer_loans_&_advances_+_foreclosed_assets,Financial_assets:_Held_to_maturity_(HTM),Risk_weighted_asset_intensity_(RWA_/_Total_Assets),Minimum_risk_assets,Gross_loans_&_advances_to_customers_/_Customer_deposits,Number_of_employees,Net_interest_margin_(average_interest_earning_assets),Loans_&_advances_to_customers_/_Deposits_&_short-term_funding,Profit_attributable_to_group_equity_holders,Interest_income_on_customer_loans_&_advances,Total_other_earning_assets,Total_equity_/_Total_liabilities_excluding_hybrid_capital_and_subordinated_liabilities,Capital_funds_/_Total_assets,Growth_in_gross_customer_loans_&advances,Capital_funds_/_Net_loans_&_advances_to_customers,Time_deposits,Non-interest_income_/_Operating_revenues,Net_interest_margin_(interest_earning_assets),rank_pre
4348,33597,30547,3050,11727,29946,0,58,10548,0,7.647931,0,3.665648,0.921176,161.077844,53.159508,0.016477,-3.344262,3050,3270,1,18129,0,59.640687,0,32088,8.885134,17.3601,23,3050,0,167,0,23,0.3134,0.3134,18.6123,3.263848,27,12,4.964987,1,0,0,8640,17.360123,-0.937379,17860,0,100,258,2.933067,43.167545,0.921176,2776,52.29336,3955,60.53897,9,3.065619,59.640687,58,226,14228,9.984614,9.078192,-0.85858,17.077268,9843,11.355311,3.104156,2
4349,29930,26923,3007,14117,26876,0,23,100,0,3.0333,0,2.258362,1.964939,89.542484,51.115937,-0.006421,1.064184,3007,3262,1,15573,0,56.924394,9091,24490,9.50079,14.751,5,3007,0,306,12,5,0.07555,0.07555,16.002,3.466193,0,37,5.367921,0,30.30303,0,7819,14.751042,-0.013071,15299,0,100,291,3.32438,47.166722,2.309956,0,68.108921,14017,57.94389,9,3.397145,56.924394,23,209,9191,11.168889,10.046776,-0.012841,19.654879,2937,15.463918,4.017967,2
4350,19423,16768,2655,7515,16715,0,6,4060,0,0.904295,0,-0.913172,6.363541,16.006601,48.530093,0,19.171375,2655,2780,1,9523,0,56.392462,3228,18844,13.669361,21.9876,19,2655,0,606,28,19,0.452354,0.45808,23.0228,3.020841,18,5,4.882629,1,0,0,4177,21.987578,-1.298429,9426,0,100,157,2.808456,38.691242,6.363541,0,62.168563,3455,56.972779,5,2.957127,56.392462,6,117,9418,15.833731,13.669361,-1.285374,28.166773,6408,12.738854,3.278689,1
4351,36158,32347,3811,4072,32023,0,75,2372,0,7.950179,1,2.768304,2.509466,75.887574,73.082029,0.265835,4.277093,3811,4212,1,26938,0.003123,82.518815,0,33109,8.477555,11.9194,26,3811,0,676,0,26,0.330815,0.338162,13.1736,4.522498,0,38,5.288342,2,28.571429,0,9269,11.919432,-8.582993,26425,0,99.996877,395,4.126601,22.954809,2.509466,4228,88.425798,5928,84.123415,11,4.233839,82.518815,75,373,6684,11.781618,10.539853,-8.647585,14.421949,6763,8.229426,4.457229,3
4352,32629,27277,5352,24850,27021,0,69,6872,0,5.238683,0,-3.338666,0.224484,1453.333333,19.810598,0,-3.792975,4917,5082,1,6682,0,23.922135,17404,31769,14.615659,37.2105,28,4917,0,15,435,28,0.404339,0.404339,38.4592,2.523071,7,12,6.451613,11,4.166667,0,6902,40.502497,5.620915,6464,0,100,263,2.75966,76.159245,0.224484,0,40.497717,17978,24.728915,7,2.306259,23.922135,69,105,25305,19.620926,16.402587,5.42758,82.79703,8623,12.927757,2.979831,1
4353,33123,29116,4007,12830,28909,0,100,5803,0,10.117617,0,-8.995247,0,0,59.85267,-0.06679,-2.520589,3926,4027,1,19926,0,68.57726,6748,32376,11.271568,19.7913,20,3926,0,0,81,20,0.261344,0.261344,20.3004,3.348827,22,19,5.13769,1,30.06993,11,9225,20.199627,4.816538,19825,11,100,330,3.417722,38.734414,0,0,59.888899,7027,68.926632,7,3.137545,68.57726,100,250,12551,13.762193,12.097334,4.862646,20.211854,8525,10,3.669385,3
4354,34165,27415,6750,16297,22974,4000,21,3916,0,1.263728,11300,4.611286,3.261146,33.984375,45.444168,0,5.007407,6154,6306,1,15700,41.892192,57.559131,11623,32586,17.680352,50.7588,64,6154,4000,512,409,36,0.965692,0.946777,52.0125,3.356302,1,9,5.718081,9,0,0,5880,55.674695,-1.459761,15526,0,58.107808,268,3.01688,47.700863,3.335031,0,35.486609,12381,100.16588,6,2.788767,67.580743,21,226,17060,24.621558,19.757061,-1.375715,43.475461,9653,5.970149,3.244809,1
4355,32371,27067,5304,10715,27053,0,146,9554,0,11.164213,0,7.777593,0,0,64.387878,0,-1.0181,5304,5358,1,20897,0,77.04506,0,30896,16.385036,26.1216,17,5304,0,0,0,17,0.261977,0.261977,26.3876,4.035091,11,6,5.698619,0,31.455399,0,5997,26.121645,4.73343,20843,0,100,304,3.666314,34.642118,0,499,62.725897,1660,77.244668,4,3.808699,77.04506,146,291,10053,19.595818,16.385036,4.720621,25.447392,10655,5.921053,3.702745,3
4356,32668,27490,5177,23249,27455,0,58,11970,0,4.518014,0,1.991883,0.867948,460.714286,28.440676,0,-5.852811,5125,5256,1,9678,0,33.84083,10107,31368,15.029766,49.9659,18,5125,0,84,37,18,0.264886,0.264886,51.2431,1.743639,12,6,4.749822,1,0,0,8415,50.472848,-3.630329,9291,0,100,204,1.669294,71.167503,0.867948,0,31.397698,11279,35.25041,6,1.538505,33.84083,58,117,22077,18.831618,15.847312,-3.490227,55.72059,7425,33.823529,1.7215,1
4357,33062,1813,31250,29061,500,0,451,2596,0,5.865045,0,2.82391,0,0,0,0,0,29132,29132,1,0,0,0,24752,27348,88.113242,394.742,0,29132,0,0,349,0,0,0,394.742,1.350021,1,49,0,0,1.742919,0,500,423.441734,0,0,0,100,3710,1.619235,87.898494,0,0,22.321699,26465,0,27,1.350021,0,451,0,27348,1723.662438,94.519388,0,0,0,96.442049,1.930671,1
4358,39181,31268,7912,9256,29758,625,435,8494,0,22.613555,625,2.672886,0.314731,2666.666667,69.087058,0.249223,-30.169363,7593,7937,1,29549,2.057071,89.092585,0,35563,5.409776,29.8855,40,7593,625,93,0,35,0.530126,0.474134,31.2394,6.741669,10,81,7.975146,0,40.165062,0,11620,31.141024,1.534134,27069,0,97.942929,1892,5.730392,23.623695,1.849322,0,64.845206,762,99.297668,24,6.287684,90.963774,435,584,8494,25.303016,20.193461,1.777288,29.229007,5622,73.262548,6.231195,3
4359,34701,29482,5219,7984,29408,0,67,400,0,5.175244,3500,-1.783137,0,0,68.070084,0,-6.150604,5212,5533,1,23942,11.901523,80.321681,6986,33357,14.132321,18.9286,35,5212,0,0,-89,29,0.470565,0.447851,20.0944,3.698928,0,24,5.00539,2,29.473684,0,6888,18.954058,2.49501,23621,0,88.098477,331,3.655472,29.780122,0,2350,79.349298,9934,92.41161,7,3.334245,80.321681,67,296,9736,17.702327,15.039912,2.460735,22.094746,10258,3.323263,3.837276,2
4360,38013,34051,3962,18378,33992,0,120,5992,0,12.347267,0,4.128089,4.493102,128.732394,19.582774,0.036787,-2.574457,3962,4147,1,7901,0,21.89927,11821,36776,10.223197,27.2658,37,3962,0,355,32,37,0.444238,0.444238,28.539,2.013488,1,10,5.591662,0,9.090909,0,11351,27.265845,-6.36478,7444,0,100,281,2.114897,78.649409,5.556946,11519,38.226396,22248,23.243704,6,1.695116,21.89927,120,114,29332,11.635488,10.42275,-6.041146,53.224073,13126,29.893238,2.142702,1
4361,33563,30852,2712,12321,29183,0,62,11621,0,9.25028,4168,-6.72799,0.934143,92.777778,56.913863,0,0.479351,2712,2879,1,19269,14.282288,65.455916,0,32283,6.876442,11.6051,20,2712,0,180,0,15,0.262179,0.229859,12.3197,3.318218,57,10,4.33251,4,0,0,4250,11.605118,2.687883,19102,0,85.717712,265,2.852747,39.805738,0.934143,1039,69.627268,905,77.029782,7,3.120724,65.455916,62,206,13181,8.790639,8.080327,2.663967,14.197466,9297,6.415094,3.123229,2
4362,33900,29442,4458,8625,28885,400,40,1055,0,3.60604,913,2.98317,0,0,71.457227,0,-8.725886,4442,4778,1,24613,3.117637,82.718115,4373,30027,12.031093,16.5462,34,4442,400,0,16,31,0.472419,0.444843,17.7978,3.593288,0,12,4.551897,3,29.824561,0,5349,16.605826,2.292977,24224,0,96.882363,295,3.124906,26.548673,0,375,79.19174,7945,86.751022,7,3.179147,83.863597,40,277,5803,15.141634,13.150442,2.25592,18.403236,12105,11.525424,3.476871,3
4363,38993,35514,3479,10328,35477,0,-27,4100,0,-3.088803,0,5.849938,2.803848,60.972222,64.729567,0.100867,8.077034,3479,3852,1,25679,0,71.144685,2078,33296,8.430874,11.6698,38,3479,0,720,0,38,0.44195,0.44195,12.921,4.26998,0,47,5.446822,6,0,0,11703,11.669797,-0.864101,25240,0,100,315,3.586924,31.303054,6.376833,1878,76.454748,8106,72.382107,10,3.840723,71.144685,-27,351,8056,9.796137,8.922114,-0.753652,13.783677,12175,7.103825,4.084575,3
4364,24162,21934,2229,3541,21863,0,-5,3095,0,-0.896057,0,5.894728,0.961336,102.73224,78.006788,0,-0.224316,1830,2018,1,19036,0,86.209578,0,21943,7.493244,11.4849,15,1830,0,183,0,15,0.283132,0.283132,12.6647,4.814292,6,33,5.315827,1,0,0,7886,13.988954,3.259738,18848,0,100,261,4.103961,14.655244,3.89948,0,65.946528,446,87.069478,11,4.532205,86.209578,-5,249,3095,10.162768,9.22523,3.248902,11.826188,6480,9.056604,4.393201,4
4365,16701,14774,1927,6225,14721,0,10,2460,0,2.063451,0,-2.150223,4.381512,33.536585,22.08251,0.096852,5.656461,1927,1982,1,3743,0,25.052646,0,12630,11.538231,28.6628,9,1927,0,164,0,9,0.241708,0.241708,29.4809,3.520165,8,9,9.394673,1,16.666667,0,1820,28.662799,-17.290872,3688,0,100,157,3.22189,76.085264,4.381512,6482,40.255075,10172,25.426262,5,3.301672,25.052646,10,97,8942,13.043184,11.538231,-17.135267,52.250542,6496,13.924051,4.307205,1
4366,28745,25237,3508,7956,25209,0,36,6308,0,4.126074,1000,5.073656,0,0,67.917899,0,-14.167617,3500,3744,1,20020,3.966837,77.444563,1264,27366,11.786496,18.1894,45,3500,0,0,8,43,0.733676,0.730857,19.4574,4.086663,0,22,5.449311,4,-24.137931,0,3846,18.230953,6.178278,19523,0,96.033163,253,3.436598,27.677857,0,0,66.940337,1648,82.696518,8,3.477132,77.444563,36,265,7843,13.900226,12.203862,6.015675,17.96855,15418,4.743083,3.557852,3
4367,33243,29775,3469,3711,29251,500,168,2832,0,19.227468,1250,-1.694464,0.316048,181.481481,76.653732,0,-1.902566,3469,3616,1,25629,4.201539,85.650902,0,31854,9.474777,16.6523,31,3469,500,81,0,28,0.413202,0.389437,17.3579,3.537984,1,14,4.23224,6,0,0,5862,16.652266,-4.822022,25482,0,95.798461,278,3.185255,21.812111,0.316048,3540,62.665824,4419,89.923161,7,3.169939,87.11497,168,278,6372,11.651105,10.43528,-4.795691,13.613531,12447,3.956835,3.352797,3
4368,36543,27415,9128,496,27198,0,34,0,576,1.492701,576,-2.047873,6.538084,9.375,33.278603,0,7.942594,9128,9203,1,12236,2.117803,44.712847,0,35596,24.054602,46.1453,19,9128,0,800,0,18,0.275223,0.265081,46.5244,2.016729,0,23,4.827136,0,27.659574,0,4351,46.145291,-0.458378,12161,0,97.882197,225,2.383209,65.487234,6.538084,23435,54.13075,23931,45.961986,7,1.856403,44.712847,34,148,23435,33.295641,24.978792,-0.455581,75.059617,11214,2.222222,2.472188,1
4369,35146,31790,3357,11985,31722,0,18,2490,0,2.149895,0,-3.410559,0,0,43.948102,0,-5.481084,3225,3409,1,15630,0,48.69176,8787,33671,8.685933,17.1178,23,3225,0,0,45,23,0.284218,0.284218,18.0945,2.499039,8,29,4.475839,1,-260,1,9721,17.818471,-4.536465,15446,1,100,266,2.650525,50.944631,0,5920,53.604962,15415,49.271799,6,2.335407,48.69176,18,179,18225,10.560257,9.551585,-4.485456,21.733782,10978,10.902256,2.904145,2
4370,22638,19975,2663,7228,19470,232,-26,3200,0,-3.895861,233,3.772634,0.029362,5075,59.280855,0.082953,-7.472775,2473,2628,1,13623,1.182621,68.114912,3065,20229,9.43677,20.1812,36,2473,232,4,-1,35,0.746153,0.734368,21.4461,3.825587,7,33,5.520154,4,3.703704,0,4325,21.731679,5.794245,13420,0,98.817379,191,3.005421,32.016963,0.029362,20,54.130224,4048,69.972777,10,3.22643,68.926554,-26,183,6809,13.331665,11.763407,5.621027,19.843517,8906,12.565445,3.390003,2
4371,31508,29193,2315,13263,29188,0,27,11895,0,4.702809,0,4.431408,0.106228,787.5,47.403834,0,-4.75162,2301,2427,1,15062,0,51.171714,284,29709,6.891904,14.0863,11,2301,0,16,14,11,0.15418,0.15418,14.8577,3.279766,27,15,5.017804,3,0,-7,5952,14.172023,-3.157622,14936,-7,100,237,2.931306,50.326901,0.106228,2594,51.843976,3748,51.603399,6,3.127541,51.171714,27,192,14773,7.929983,7.34734,-3.132034,15.499464,4768,4.64135,3.042849,2
4372,36639,33040,3597,11893,30704,2224,69,1857,0,7.76699,2724,0.400077,1.394803,99.688474,61.939463,0,0.027801,3449,3764,1,23014,8.272595,68.920068,9357,34658,9.021947,13.6778,55,3449,2224,321,148,44,0.668449,0.583158,14.927,3.805811,2,32,5.718922,4,4.166667,0,7588,14.264753,1.908483,22694,0,91.727405,348,3.456763,32.459947,2.946711,0,68.822839,10036,76.195206,7,3.304964,73.912194,69,326,11964,10.886145,9.817408,1.881447,15.850004,15420,9.195402,3.727734,2
4373,35024,32123,2901,18148,32032,0,95,4755,0,13.148789,0,2.957258,1.736319,102.758621,46.836455,0,-0.275767,2843,3034,1,16702,0,51.211289,12723,33882,7.676522,18.7533,14,2843,0,290,58,14,0.177566,0.17806,20.0132,2.834135,7,18,5.607256,0,-5.555556,0,8197,19.135884,-3.289706,16404,0,100,302,3.105356,51.815898,1.736319,0,43.284605,13393,52.141608,10,2.693433,51.211289,95,238,17478,9.030912,8.282892,-3.199258,17.684711,9792,12.987013,3.163922,3
4374,25575,22729,2846,13677,22710,0,91,5865,0,12.571231,0,0.223372,0,0,43.534702,0,-10.54111,2684,2846,1,11434,0,49.02686,5846,23245,9.988835,20.7708,8,2684,0,0,162,8,0.141427,0.141427,22.0245,3.285706,23,12,5.049377,1,0,0,8305,22.024454,-3.651783,11134,0,100,244,3.209833,53.478006,0.995757,0,50.525904,7812,50.347864,6,3.211656,49.02686,91,147,12111,12.521448,11.128055,-3.559379,25.561344,3816,15.983607,3.589407,2
4375,41977,37206,4771,4088,36391,0,53,3398,0,4.468332,0,1.054431,0.306933,68.224299,82.873955,-0.005733,0.712639,4771,4844,1,34861,0,95.595065,0,39439,10.626782,20.2255,76,4771,0,107,0,76,0.838598,0.838598,20.535,4.745223,0,18,5.331652,2,41.111111,0,2532,20.225529,-0.143521,34788,0,100,396,3.764548,11.287133,0.799224,650,56.195059,1340,95.795664,6,4.037654,95.595065,53,465,4651,12.823201,11.365748,-0.143221,13.714499,33859,0.253807,4.047791,4
4376,31772,29368,2404,12641,29367,0,-29,6064,0,-4.81228,0,2.279166,1.623937,34.798535,52.612363,0.029755,7.404326,2427,2522,1,16811,0,56.921034,5750,29187,7.297492,23.1938,4,2427,0,273,-23,4,0.055161,0.055161,24.1017,3.312186,8,47,5.332064,3,0,4,12290,22.974006,0.113793,16716,4,100,333,3.297473,39.786605,2.574374,0,32.934659,6577,57.244526,15,3.33044,56.921034,-29,224,12471,8.18578,7.566411,0.083348,14.381431,3732,22.222222,3.631265,2
4377,34875,31110,3765,19404,31045,0,90,50,307,9.844135,307,1.289536,0.41705,201.694915,40.223656,0,-1.593625,3507,3626,1,14147,0.988887,45.18602,18486,33335,9.562111,18.2732,15,3507,0,59,254,15,0.193902,0.196605,18.8933,3.106796,0,22,6.548826,1,3.225806,1,10362,19.617549,5.141658,14028,1,99.011113,339,3.612963,55.63871,0.41705,0,55.030824,19354,46.024465,6,3.019669,45.18602,90,226,19307,12.102218,10.795699,5.096204,26.839179,6372,7.669617,3.844737,1
4378,35699,33479,2220,10792,33321,0,-47,2278,0,-8.451337,0,1.176171,1.149913,94.095941,65.301549,0.718977,0.720721,2249,2504,1,23567,0,69.961886,7930,33520,5.356292,8.4059,15,2249,0,271,-29,15,0.181165,0.181165,9.359,3.351234,6,34,4.386159,0,0,0,10881,8.297514,-9.52769,23312,0,100,352,3.268388,30.230539,3.098873,0,74.946077,8514,70.727169,15,3.186419,69.961886,-47,273,10208,6.631022,6.218662,-10.138794,9.522992,8190,11.314985,3.460621,3
4379,36024,31478,4547,7195,31147,118,52,1083,0,4.610951,1696,-2.222946,0.259759,210.958904,77.584388,0,-1.781394,4456,4610,1,28103,5.424596,89.393891,5843,34875,10.655189,21.9421,37,4456,118,73,91,34,0.466686,0.453341,22.7004,3.801567,0,21,4.617871,4,18.75,0,13327,22.390191,-0.352966,27949,0,94.575404,332,3.590103,19.972796,0.259759,0,56.373529,6112,95.042105,7,3.415144,89.732559,52,325,6926,14.445468,12.622141,-0.343972,16.268918,12911,2.095808,3.750538,3
4380,615277,546618,68657,149738,545522,0,1636,14178,0,9.643881,0,1.129012,0.116651,1359.381044,70.890509,-0.00835,-9.483374,68227,74453,1,443201,0,79.955162,94823,555028,8.890971,13.7252,225,68227,0,517,-446,225,0.165771,0.165771,14.9777,3.64152,51,383,4.552327,7,34.820717,0,268599,13.811729,0.031419,436173,0,100,5957,3.428987,24.336681,0.277081,0,80.791578,86887,81.24347,87,3.549723,79.955162,1636,5043,118855,12.56028,11.158714,0.039275,15.740773,66481,11.952325,3.848313,2
4381,32133,26465,5668,21551,26430,0,87,10192,0,6.198237,0,-3.741537,0.222924,1441.666667,32.427722,0,-5.681016,5639,5770,1,10766,0,39.424896,7841,28453,17.232001,54.7263,17,5639,0,24,29,17,0.25083,0.25083,55.9977,2.261398,11,4,5.63944,1,0,0,11497,55.007764,-4.192718,10420,0,100,189,2.06365,67.068123,0.222924,0,32.066723,11359,40.734014,5,2.054711,39.424896,87,155,18033,21.416966,17.639187,-4.063447,54.395393,5297,10.582011,2.375848,1
4382,35410,25464,9946,11372,22274,2854,111,2298,0,4.513342,2854,0.565164,0,0,55.650946,0,-2.875528,9946,10143,1,19992,11.357848,78.422477,8991,34045,26.454942,63.5568,71,9946,2854,0,145,58,1.130348,1.043236,64.8156,3.403105,0,27,5.071284,0,-9.90099,0,1641,63.556777,0.371823,19706,0,88.642152,279,3.047252,40.728608,0,3050,44.193731,8384,89.754871,4,2.692457,88.470863,111,253,14339,39.059064,28.088111,0.366484,50.471937,14377,3.584229,3.160523,2
4383,44331,31831,12500,868,31048,630,64,675,0,2.053256,4920,4.08537,0,0,93.052266,0,-1.6,12500,12700,1,41451,15.531284,130.219711,0,41942,26.110206,48.9045,41,12500,630,0,0,27,0.531794,0.416667,49.687,4.530398,1,63,4.560229,1,34.693878,0,4060,48.904538,4.240265,41251,0,84.468716,438,3.902349,1.99409,0,16,57.65717,209,154.910681,8,4.130943,132.86202,64,463,691,39.269894,28.196973,4.218942,30.302296,15902,3.196347,4.043679,3
4384,33999,29107,4892,21352,28522,0,72,14912,0,5.979446,0,-0.494615,0.936393,316.216216,33.833348,-0.017106,-4.905969,4738,4936,1,11854,0,40.330271,5372,32531,13.335585,30.1399,20,4738,0,111,154,20,0.278833,0.278833,31.3995,2.850142,41,53,5.850404,2,2.702703,0,8279,31.119593,2.889088,11503,0,100,276,2.734461,62.801847,0.936393,0,46.236654,6440,41.5609,8,2.680819,40.330271,72,171,21028,16.806954,14.388658,2.818978,42.528036,8519,15.57971,2.932016,1
4385,29709,25655,4054,11419,25548,0,26,6521,0,2.577128,0,0.783635,0,0,59.712545,0,-4.144055,4043,4211,1,17908,0,69.437921,4050,28311,12.345038,22.807,30,4043,0,0,11,30,0.471402,0.471402,23.7547,3.290153,18,22,4.788381,3,67.901235,0,5459,22.86907,3.283652,17740,0,100,230,2.933077,38.436164,0,0,59.668787,4892,70.095506,5,2.890539,69.437921,26,211,10571,15.801988,13.645697,3.251845,22.852311,11207,5.652174,3.065946,2
4386,33442,28676,4768,7011,28587,0,49,1828,0,4.140699,1000,-3.689197,0.772374,142.328042,72.367083,0.012194,-1.677852,4702,4936,1,24470,3.498094,84.657362,3531,30509,13.815596,25.1404,32,4702,0,189,61,30,0.437375,0.434539,26.3915,4.221019,7,23,5.121431,3,30,0,7585,25.493236,-1.075049,24201,0,96.501906,375,3.649967,20.964655,0.772374,0,55.926679,5182,88.7012,9,3.942011,84.657362,49,315,6308,16.628304,14.25752,-1.071356,19.701665,14572,17.066667,4.20839,3
4387,38490,31417,7073,15357,31372,0,-72,14921,0,-4.051203,0,1.957564,4.07855,165.217391,36.892699,0.109876,-5.726,7073,7305,1,15226,0,45.263292,0,36047,18.078417,39.6936,13,7073,0,621,0,13,0.167869,0.167869,40.9956,2.938237,16,48,6.540848,1,0,0,10409,39.693585,-3.236797,14200,0,100,286,2.833121,57.492855,6.754772,6772,46.295142,7208,48.533724,11,2.814699,45.263292,-72,253,21847,22.513289,18.376202,-3.130169,49.809859,10336,5.594406,3.008943,1
4388,27972,24860,3113,11153,24852,0,33,0,0,4.262189,0,-3.77709,0,0,58.833834,-0.006006,-5.910697,3113,3297,1,16641,0,66.220023,3999,20456,10.152963,11.2884,12,3113,0,0,0,12,0.188883,0.188883,11.9556,3.378908,0,32,4.516245,0,31.25,0,6540,11.288393,-0.127443,16457,0,100,199,2.552505,39.872015,0,0,98.587874,11153,66.960406,6,3.169903,66.220023,33,188,3999,12.522628,11.128986,-0.120041,18.915963,5526,8.542714,3.558858,2
4389,20503,3565,16938,5163,0,0,1057,0,0,24.834797,0,-1.612361,0,0,0,0,0,10448,10448,1,0,0,0,0,0,50.958396,127.337,0,10448,0,0,-2451,0,0,0,127.337,0,0,194,0,0,36.401925,0,0,206.435101,0,0,0,0,8816,0,25.181681,0,0,40.018534,5163,0,145,0,0,1057,0,0,475.119215,82.612301,0,0,0,100,0,1
4390,33374,30124,3250,10403,30108,0,57,1303,0,7.020785,0,5.254195,0.883002,137.5,61.679751,0.367249,-2.123077,2813,3065,1,20838,0,68.370533,5566,27454,8.313876,13.9285,14,2813,0,184,44,14,0.191289,0.194952,15.1763,4.704666,1,44,6.346815,4,0,0,6998,16.092296,-3.578622,20585,0,100,395,4.302265,31.170971,3.119283,0,60.514173,9100,69.210841,10,4.523717,68.370533,57,337,6869,10.78874,9.738119,-3.7061,15.788195,10609,19.54023,5.099439,3
4391,38705,33733,4973,15662,33198,500,63,3379,0,5.069912,7900,0.613481,1.171609,100.775194,56.22271,-0.022419,-0.040217,4954,5147,1,22021,23.443528,64.576533,11452,36592,12.68565,32.1313,72,4954,500,258,19,60,0.857615,0.929098,33.3831,3.534638,9,12,5.810877,1,32.258065,0,6902,32.254508,-2.482635,21761,0,76.556472,315,3.130588,40.465056,2.796016,0,39.834647,12283,85.35933,7,2.854173,65.549129,63,324,14831,14.742678,12.848469,-2.497233,22.85281,18896,-0.666667,3.301268,3
4392,49499,2597,46902,49429,500,0,2602,49429,0,22.334045,0,1.557243,0,0,0,0,0,46902,46902,1,0,0,0,0,49429,0.828467,471.093,1,46902,0,0,0,1,0.8,0.8,471.093,0,0,256,0,0,36.67559,0,0,471.092808,0,0,0,100,10671,-0.008143,99.858583,0,0,20.113538,0,0,200,-0.008154,0,2602,0,49429,1806.006931,94.753429,0,0,500,100.009371,-0.008092,1
4393,37490,34189,3300,18249,34112,0,20,15966,0,2.425345,0,-1.820086,0,0,45.316084,0,-3.939394,2699,2829,1,17119,0,49.803588,1342,34297,6.876433,17.2086,5,2699,0,0,3,5,0.058022,0.058022,18.0375,3.079116,24,55,5.560683,1,33.333333,0,10479,21.040551,-2.518935,16989,0,100,300,2.801454,48.676981,0,0,41.835156,2283,50.184686,10,3.022096,49.803588,20,241,17308,9.651945,8.802347,-2.472512,19.424333,5501,13.114754,3.090649,1
4394,31137,28597,2540,9770,27755,705,14,4440,0,2.22002,729,0.623707,0.275066,452.941176,58.804638,0,-7.086614,2468,2696,1,18541,2.56149,64.33591,4741,28375,7.601331,13.5389,34,2468,705,51,2,32,0.479236,0.462938,14.7896,4.192242,13,83,5.839261,2,22.222222,0,8670,13.933842,-3.162682,18310,0,97.43851,325,3.698394,31.377461,0.377155,0,58.544497,4753,66.860193,13,3.859342,65.970095,14,275,10065,8.882051,8.157498,-3.104259,13.872201,9397,12.765957,4.175912,3
4395,28200,25007,3193,12256,24149,0,61,3191,0,7.754648,0,-0.732188,3.132658,50.317125,52.698582,0,7.35985,3150,3354,1,15099,0,61.53878,7804,26407,10.493005,19.3027,22,3150,0,473,43,22,0.361931,0.361931,20.5527,4.057735,5,25,7.432432,0,14.084507,0,5511,19.56615,4.178058,14861,0,100,331,4.084228,43.460993,3.681264,0,57.868794,9065,62.524328,11,3.839702,61.53878,61,275,11546,12.768425,11.322695,4.123854,21.485768,11391,13.213213,4.470916,2
4396,23084,19175,3910,6049,19159,0,168,862,0,17.147231,0,0.339042,0.238081,422.5,72.049905,-0.023182,-3.299233,3890,4059,1,16801,0,86.810376,4120,21829,15.477043,21.0475,25,3890,0,40,20,25,0.523505,0.523505,21.9619,4.264164,0,37,5.609968,0,0,0,5621,21.155719,-5.198358,16632,0,100,344,4.061619,27.135678,0.238081,215,80.064114,5402,87.692468,7,3.852565,86.810376,168,242,5197,20.392198,16.938139,-5.127336,23.508899,6429,31.976744,4.287874,3
4397,33338,31195,2143,18266,31134,0,-186,8467,0,-33.296039,0,12.73502,3.682184,22.752294,44.024837,2.286806,19.645357,2000,2124,1,14801,0,47.141389,8988,32132,5.863899,14.3154,46,2000,0,545,94,46,0.632074,0.632074,15.2029,2.791522,7,16,4.165019,4,33.333333,0,8755,15.338916,-4.694805,14677,0,100,-101,2.517883,54.790329,3.682184,0,41.907133,5900,47.539667,5,2.265252,47.141389,-186,158,17455,6.869691,6.4281,-4.798353,14.601077,7460,11.210762,2.464833,2
